game_id,date,start_time,away_team,away_team_short,home_team,home_team_short,away_score,home_score,venue,game_type,status,sportsbook,odds_type,opening_home_odds,opening_away_odds,current_home_odds,current_away_odds
823297,2026-05-24,2026-05-24T20:10:00+00:00,Athletics Athletics,ATH,San Diego Padres,SD,5,2,Petco Park,R,Final,stake,moneyline,-179,146,-179,143
823297,2026-05-24,2026-05-24T20:10:00+00:00,Athletics Athletics,ATH,San Diego Padres,SD,5,2,Petco Park,R,Final,tonybet,moneyline,-167,130,-175,135
823459,2026-05-24,2026-05-24T17:35:00+00:00,Cleveland Guardians,CLE,Philadelphia Phillies,PHI,3,1,Citizens Bank Park,R,Final,bet365,moneyline,105,-125,-105,-115
823459,2026-05-24,2026-05-24T17:35:00+00:00,Cleveland Guardians,CLE,Philadelphia Phillies,PHI,3,1,Citizens Bank Park,R,Final,bet99,moneyline,110,-130,100,-120
823459,2026-05-24,2026-05-24T17:35:00+00:00,Cleveland Guardians,CLE,Philadelphia Phillies,PHI,3,1,Citizens Bank Park,R,Final,betway,moneyline,106,-124,100,-125
823459,2026-05-24,2026-05-24T17:35:00+00:00,Cleveland Guardians,CLE,Philadelphia Phillies,PHI,3,1,Citizens Bank Park,R,Final,coolbet,moneyline,108,-132,-105,-115
823459,2026-05-24,2026-05-24T17:35:00+00:00,Cleveland Guardians,CLE,Philadelphia Phillies,PHI,3,1,Citizens Bank Park,R,Final,sportsinteraction,moneyline,115,-140,-102,-118
823459,2026-05-24,2026-05-24T17:35:00+00:00,Cleveland Guardians,CLE,Philadelphia Phillies,PHI,3,1,Citizens Bank Park,R,Final,tonybet,moneyline,100,-127,100,-125
823544,2026-05-24,2026-05-24T17:35:00+00:00,Tampa Bay Rays,TB,New York Yankees,NYY,0,2,Yankee Stadium,R,Final,bet365,moneyline,-135,115,-140,120
823544,2026-05-24,2026-05-24T17:35:00+00:00,Tampa Bay Rays,TB,New York Yankees,NYY,0,2,Yankee Stadium,R,Final,bet99,moneyline,-135,115,-140,120
823544,2026-05-24,2026-05-24T17:35:00+00:00,Tampa Bay Rays,TB,New York Yankees,NYY,0,2,Yankee Stadium,R,Final,betway,moneyline,-130,110,-135,105
823544,2026-05-24,2026-05-24T17:35:00+00:00,Tampa Bay Rays,TB,New York Yankees,NYY,0,2,Yankee Stadium,R,Final,coolbet,moneyline,-137,112,-143,117
823544,2026-05-24,2026-05-24T17:35:00+00:00,Tampa Bay Rays,TB,New York Yankees,NYY,0,2,Yankee Stadium,R,Final,sportsinteraction,moneyline,-140,115,-145,118
823544,2026-05-24,2026-05-24T17:35:00+00:00,Tampa Bay Rays,TB,New York Yankees,NYY,0,2,Yankee Stadium,R,Final,tonybet,moneyline,-135,106,-133,105
823786,2026-05-24,2026-05-24T18:10:00+00:00,Los Angeles Dodgers,LAD,Milwaukee Brewers,MIL,5,1,American Family Field,R,Final,bet365,moneyline,145,-170,125,-150
823786,2026-05-24,2026-05-24T18:10:00+00:00,Los Angeles Dodgers,LAD,Milwaukee Brewers,MIL,5,1,American Family Field,R,Final,bet99,moneyline,150,-175,130,-150
823786,2026-05-24,2026-05-24T18:10:00+00:00,Los Angeles Dodgers,LAD,Milwaukee Brewers,MIL,5,1,American Family Field,R,Final,betway,moneyline,150,-178,125,-150
823786,2026-05-24,2026-05-24T18:10:00+00:00,Los Angeles Dodgers,LAD,Milwaukee Brewers,MIL,5,1,American Family Field,R,Final,coolbet,moneyline,145,-179,123,-152
823786,2026-05-24,2026-05-24T18:10:00+00:00,Los Angeles Dodgers,LAD,Milwaukee Brewers,MIL,5,1,American Family Field,R,Final,sportsinteraction,moneyline,145,-175,125,-155
823786,2026-05-24,2026-05-24T18:10:00+00:00,Los Angeles Dodgers,LAD,Milwaukee Brewers,MIL,5,1,American Family Field,R,Final,tonybet,moneyline,142,-185,135,-175
823861,2026-05-24,2026-05-24T17:40:00+00:00,New York Mets,NYM,Miami Marlins,MIA,0,4,loanDepot park,R,Final,bet365,moneyline,-110,-110,-130,110
823861,2026-05-24,2026-05-24T17:40:00+00:00,New York Mets,NYM,Miami Marlins,MIA,0,4,loanDepot park,R,Final,bet99,moneyline,100,-120,-130,110
823861,2026-05-24,2026-05-24T17:40:00+00:00,New York Mets,NYM,Miami Marlins,MIA,0,4,loanDepot park,R,Final,betway,moneyline,105,-125,-125,100
823861,2026-05-24,2026-05-24T17:40:00+00:00,New York Mets,NYM,Miami Marlins,MIA,0,4,loanDepot park,R,Final,coolbet,moneyline,100,-122,-132,108
823861,2026-05-24,2026-05-24T17:40:00+00:00,New York Mets,NYM,Miami Marlins,MIA,0,4,loanDepot park,R,Final,sportsinteraction,moneyline,-105,-115,-135,110
823861,2026-05-24,2026-05-24T17:40:00+00:00,New York Mets,NYM,Miami Marlins,MIA,0,4,loanDepot park,R,Final,tonybet,moneyline,103,-132,-133,100
824028,2026-05-24,2026-05-24T23:20:00+00:00,Texas Rangers,TEX,Los Angeles Angels,LAA,1,2,Angel Stadium,R,Final,bet365,moneyline,-125,105,-125,105
824028,2026-05-24,2026-05-24T23:20:00+00:00,Texas Rangers,TEX,Los Angeles Angels,LAA,1,2,Angel Stadium,R,Final,bet99,moneyline,-125,105,-125,105
824028,2026-05-24,2026-05-24T23:20:00+00:00,Texas Rangers,TEX,Los Angeles Angels,LAA,1,2,Angel Stadium,R,Final,betway,moneyline,-134,114,-115,-110
824028,2026-05-24,2026-05-24T23:20:00+00:00,Texas Rangers,TEX,Los Angeles Angels,LAA,1,2,Angel Stadium,R,Final,coolbet,moneyline,-125,102,-125,102
824028,2026-05-24,2026-05-24T23:20:00+00:00,Texas Rangers,TEX,Los Angeles Angels,LAA,1,2,Angel Stadium,R,Final,sportsinteraction,moneyline,-10000,-10000,-130,105
824028,2026-05-24,2026-05-24T23:20:00+00:00,Texas Rangers,TEX,Los Angeles Angels,LAA,1,2,Angel Stadium,R,Final,stake,moneyline,-122,-101,-127,103
824028,2026-05-24,2026-05-24T23:20:00+00:00,Texas Rangers,TEX,Los Angeles Angels,LAA,1,2,Angel Stadium,R,Final,tonybet,moneyline,-139,109,-118,-111
824108,2026-05-24,2026-05-24T18:10:00+00:00,Seattle Mariners,SEA,Kansas City Royals,KC,6,8,Kauffman Stadium,R,Final,bet365,moneyline,115,-135,105,-125
824108,2026-05-24,2026-05-24T18:10:00+00:00,Seattle Mariners,SEA,Kansas City Royals,KC,6,8,Kauffman Stadium,R,Final,bet99,moneyline,115,-135,110,-130
824108,2026-05-24,2026-05-24T18:10:00+00:00,Seattle Mariners,SEA,Kansas City Royals,KC,6,8,Kauffman Stadium,R,Final,betway,moneyline,118,-138,100,-125
824108,2026-05-24,2026-05-24T18:10:00+00:00,Seattle Mariners,SEA,Kansas City Royals,KC,6,8,Kauffman Stadium,R,Final,coolbet,moneyline,117,-143,102,-125
824108,2026-05-24,2026-05-24T18:10:00+00:00,Seattle Mariners,SEA,Kansas City Royals,KC,6,8,Kauffman Stadium,R,Final,sportsinteraction,moneyline,115,-140,100,-120
824108,2026-05-24,2026-05-24T18:10:00+00:00,Seattle Mariners,SEA,Kansas City Royals,KC,6,8,Kauffman Stadium,R,Final,tonybet,moneyline,111,-141,100,-125
824676,2026-05-24,2026-05-24T18:20:00+00:00,Houston Astros,HOU,Chicago Cubs,CHC,8,5,Wrigley Field,R,Final,bet365,moneyline,-160,135,-170,145
824676,2026-05-24,2026-05-24T18:20:00+00:00,Houston Astros,HOU,Chicago Cubs,CHC,8,5,Wrigley Field,R,Final,bet99,moneyline,-170,145,-175,150
824676,2026-05-24,2026-05-24T18:20:00+00:00,Houston Astros,HOU,Chicago Cubs,CHC,8,5,Wrigley Field,R,Final,betway,moneyline,-162,136,-175,135
824676,2026-05-24,2026-05-24T18:20:00+00:00,Houston Astros,HOU,Chicago Cubs,CHC,8,5,Wrigley Field,R,Final,coolbet,moneyline,-172,140,-175,142
824676,2026-05-24,2026-05-24T18:20:00+00:00,Houston Astros,HOU,Chicago Cubs,CHC,8,5,Wrigley Field,R,Final,sportsinteraction,moneyline,-165,140,-170,140
824676,2026-05-24,2026-05-24T18:20:00+00:00,Houston Astros,HOU,Chicago Cubs,CHC,8,5,Wrigley Field,R,Final,tonybet,moneyline,-167,130,-167,130
824759,2026-05-24,2026-05-24T17:35:00+00:00,Minnesota Twins,MIN,Boston Red Sox,BOS,6,5,Fenway Park,R,Final,bet365,moneyline,-160,135,-170,145
824759,2026-05-24,2026-05-24T17:35:00+00:00,Minnesota Twins,MIN,Boston Red Sox,BOS,6,5,Fenway Park,R,Final,bet99,moneyline,-160,140,-170,145
824759,2026-05-24,2026-05-24T17:35:00+00:00,Minnesota Twins,MIN,Boston Red Sox,BOS,6,5,Fenway Park,R,Final,betway,moneyline,-165,135,-175,135
824759,2026-05-24,2026-05-24T17:35:00+00:00,Minnesota Twins,MIN,Boston Red Sox,BOS,6,5,Fenway Park,R,Final,coolbet,moneyline,-164,133,-179,145
824759,2026-05-24,2026-05-24T17:35:00+00:00,Minnesota Twins,MIN,Boston Red Sox,BOS,6,5,Fenway Park,R,Final,sportsinteraction,moneyline,-155,125,-175,145
824759,2026-05-24,2026-05-24T17:35:00+00:00,Minnesota Twins,MIN,Boston Red Sox,BOS,6,5,Fenway Park,R,Final,tonybet,moneyline,-167,131,-175,135
824839,2026-05-24,2026-05-24T16:35:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,3,5,Oriole Park at Camden Yards,R,Final,bet365,moneyline,-125,105,-125,105
824839,2026-05-24,2026-05-24T16:35:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,3,5,Oriole Park at Camden Yards,R,Final,bet99,moneyline,-125,105,-125,105
824839,2026-05-24,2026-05-24T16:35:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,3,5,Oriole Park at Camden Yards,R,Final,betway,moneyline,-125,105,-135,105
824839,2026-05-24,2026-05-24T16:35:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,3,5,Oriole Park at Camden Yards,R,Final,coolbet,moneyline,-132,108,-128,105
824839,2026-05-24,2026-05-24T16:35:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,3,5,Oriole Park at Camden Yards,R,Final,sportsinteraction,moneyline,-140,115,-125,105
824839,2026-05-24,2026-05-24T16:35:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,3,5,Oriole Park at Camden Yards,R,Final,tonybet,moneyline,-128,101,-133,105
824840,2026-05-24,2026-05-24T22:05:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,4,1,Oriole Park at Camden Yards,R,Final,bet365,moneyline,-115,-105,-125,105
824840,2026-05-24,2026-05-24T22:05:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,4,1,Oriole Park at Camden Yards,R,Final,bet99,moneyline,-120,100,-120,100
824840,2026-05-24,2026-05-24T22:05:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,4,1,Oriole Park at Camden Yards,R,Final,betway,moneyline,-110,-106,-120,100
824840,2026-05-24,2026-05-24T22:05:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,4,1,Oriole Park at Camden Yards,R,Final,coolbet,moneyline,-118,-104,-122,100
824840,2026-05-24,2026-05-24T22:05:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,4,1,Oriole Park at Camden Yards,R,Final,sportsinteraction,moneyline,-118,-102,-125,105
824840,2026-05-24,2026-05-24T22:05:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,4,1,Oriole Park at Camden Yards,R,Final,stake,moneyline,-111,-110,-120,-102
824840,2026-05-24,2026-05-24T22:05:00+00:00,Detroit Tigers,DET,Baltimore Orioles,BAL,4,1,Oriole Park at Camden Yards,R,Final,tonybet,moneyline,-114,-112,-130,101
824921,2026-05-24,2026-05-24T20:10:00+00:00,Washington Nationals,WAS,Atlanta Braves,ATL,2,1,Truist Park,R,Final,bet365,moneyline,-165,140,-160,135
824921,2026-05-24,2026-05-24T20:10:00+00:00,Washington Nationals,WAS,Atlanta Braves,ATL,2,1,Truist Park,R,Final,bet99,moneyline,-160,140,-155,135
824921,2026-05-24,2026-05-24T20:10:00+00:00,Washington Nationals,WAS,Atlanta Braves,ATL,2,1,Truist Park,R,Final,betway,moneyline,-162,136,-160,125
824921,2026-05-24,2026-05-24T20:10:00+00:00,Washington Nationals,WAS,Atlanta Braves,ATL,2,1,Truist Park,R,Final,coolbet,moneyline,-164,133,-164,133
824921,2026-05-24,2026-05-24T20:10:00+00:00,Washington Nationals,WAS,Atlanta Braves,ATL,2,1,Truist Park,R,Final,sportsinteraction,moneyline,-175,145,-155,125
824921,2026-05-24,2026-05-24T20:10:00+00:00,Washington Nationals,WAS,Atlanta Braves,ATL,2,1,Truist Park,R,Final,stake,moneyline,-169,137,-161,131
824921,2026-05-24,2026-05-24T20:10:00+00:00,Washington Nationals,WAS,Atlanta Braves,ATL,2,1,Truist Park,R,Final,tonybet,moneyline,-169,132,-167,125
825081,2026-05-24,2026-05-24T20:10:00+00:00,Colorado Rockies,COL,Arizona Diamondbacks,AZ,1,9,Chase Field,R,Final,bet365,moneyline,-180,150,-200,165
825081,2026-05-24,2026-05-24T20:10:00+00:00,Colorado Rockies,COL,Arizona Diamondbacks,AZ,1,9,Chase Field,R,Final,bet99,moneyline,-190,160,-200,165
825081,2026-05-24,2026-05-24T20:10:00+00:00,Colorado Rockies,COL,Arizona Diamondbacks,AZ,1,9,Chase Field,R,Final,betway,moneyline,-184,154,-200,155
825081,2026-05-24,2026-05-24T20:10:00+00:00,Colorado Rockies,COL,Arizona Diamondbacks,AZ,1,9,Chase Field,R,Final,coolbet,moneyline,-200,160,-200,160
825081,2026-05-24,2026-05-24T20:10:00+00:00,Colorado Rockies,COL,Arizona Diamondbacks,AZ,1,9,Chase Field,R,Final,sportsinteraction,moneyline,-175,145,-200,165
825081,2026-05-24,2026-05-24T20:10:00+00:00,Colorado Rockies,COL,Arizona Diamondbacks,AZ,1,9,Chase Field,R,Final,stake,moneyline,-204,165,-204,165
825081,2026-05-24,2026-05-24T20:10:00+00:00,Colorado Rockies,COL,Arizona Diamondbacks,AZ,1,9,Chase Field,R,Final,tonybet,moneyline,-192,148,-200,155
822812,2026-05-25,2026-05-25T23:07:00+00:00,Miami Marlins,MIA,Toronto Blue Jays,TOR,8,2,Rogers Centre,R,Final,bet365,moneyline,-170,145,-150,125
822812,2026-05-25,2026-05-25T23:07:00+00:00,Miami Marlins,MIA,Toronto Blue Jays,TOR,8,2,Rogers Centre,R,Final,bet99,moneyline,-170,145,-150,130
822812,2026-05-25,2026-05-25T23:07:00+00:00,Miami Marlins,MIA,Toronto Blue Jays,TOR,8,2,Rogers Centre,R,Final,betway,moneyline,-168,142,-145,115
822812,2026-05-25,2026-05-25T23:07:00+00:00,Miami Marlins,MIA,Toronto Blue Jays,TOR,8,2,Rogers Centre,R,Final,coolbet,moneyline,-172,140,-156,127
822812,2026-05-25,2026-05-25T23:07:00+00:00,Miami Marlins,MIA,Toronto Blue Jays,TOR,8,2,Rogers Centre,R,Final,sportsinteraction,moneyline,-170,140,-155,125
822812,2026-05-25,2026-05-25T23:07:00+00:00,Miami Marlins,MIA,Toronto Blue Jays,TOR,8,2,Rogers Centre,R,Final,stake,moneyline,-172,139,-154,125
822812,2026-05-25,2026-05-25T23:07:00+00:00,Miami Marlins,MIA,Toronto Blue Jays,TOR,8,2,Rogers Centre,R,Final,tonybet,moneyline,-179,138,-143,115
822899,2026-05-25,2026-05-25T23:05:00+00:00,Houston Astros,HOU,Texas Rangers,TEX,9,0,Globe Life Field,R,Final,bet365,moneyline,-140,120,-120,100
822899,2026-05-25,2026-05-25T23:05:00+00:00,Houston Astros,HOU,Texas Rangers,TEX,9,0,Globe Life Field,R,Final,bet99,moneyline,-135,115,-120,100
822899,2026-05-25,2026-05-25T23:05:00+00:00,Houston Astros,HOU,Texas Rangers,TEX,9,0,Globe Life Field,R,Final,betway,moneyline,-136,116,-125,100
822899,2026-05-25,2026-05-25T23:05:00+00:00,Houston Astros,HOU,Texas Rangers,TEX,9,0,Globe Life Field,R,Final,coolbet,moneyline,-133,110,-122,100
822899,2026-05-25,2026-05-25T23:05:00+00:00,Houston Astros,HOU,Texas Rangers,TEX,9,0,Globe Life Field,R,Final,sportsinteraction,moneyline,-140,115,-118,-102
822899,2026-05-25,2026-05-25T23:05:00+00:00,Houston Astros,HOU,Texas Rangers,TEX,9,0,Globe Life Field,R,Final,stake,moneyline,-139,114,-122,100
822899,2026-05-25,2026-05-25T23:05:00+00:00,Houston Astros,HOU,Texas Rangers,TEX,9,0,Globe Life Field,R,Final,tonybet,moneyline,-143,111,-125,100
823219,2026-05-25,2026-05-25T21:05:00+00:00,Arizona Diamondbacks,AZ,San Francisco Giants,SF,6,2,Oracle Park,R,Final,bet365,moneyline,-140,120,-130,110
823219,2026-05-25,2026-05-25T21:05:00+00:00,Arizona Diamondbacks,AZ,San Francisco Giants,SF,6,2,Oracle Park,R,Final,bet99,moneyline,-140,120,-130,110
823219,2026-05-25,2026-05-25T21:05:00+00:00,Arizona Diamondbacks,AZ,San Francisco Giants,SF,6,2,Oracle Park,R,Final,betway,moneyline,-142,120,-135,105
823219,2026-05-25,2026-05-25T21:05:00+00:00,Arizona Diamondbacks,AZ,San Francisco Giants,SF,6,2,Oracle Park,R,Final,coolbet,moneyline,-141,115,-133,110
823219,2026-05-25,2026-05-25T21:05:00+00:00,Arizona Diamondbacks,AZ,San Francisco Giants,SF,6,2,Oracle Park,R,Final,sportsinteraction,moneyline,-145,120,-135,110
823219,2026-05-25,2026-05-25T21:05:00+00:00,Arizona Diamondbacks,AZ,San Francisco Giants,SF,6,2,Oracle Park,R,Final,stake,moneyline,-145,118,-132,108
823219,2026-05-25,2026-05-25T21:05:00+00:00,Arizona Diamondbacks,AZ,San Francisco Giants,SF,6,2,Oracle Park,R,Final,tonybet,moneyline,-147,116,-133,105
823296,2026-05-25,2026-05-25T22:40:00+00:00,Philadelphia Phillies,PHI,San Diego Padres,SD,3,0,Petco Park,R,Final,bet365,moneyline,105,-125,-105,-115
823296,2026-05-25,2026-05-25T22:40:00+00:00,Philadelphia Phillies,PHI,San Diego Padres,SD,3,0,Petco Park,R,Final,bet99,moneyline,110,-130,-105,-115
823296,2026-05-25,2026-05-25T22:40:00+00:00,Philadelphia Phillies,PHI,San Diego Padres,SD,3,0,Petco Park,R,Final,betway,moneyline,112,-132,-110,-115
823296,2026-05-25,2026-05-25T22:40:00+00:00,Philadelphia Phillies,PHI,San Diego Padres,SD,3,0,Petco Park,R,Final,coolbet,moneyline,105,-128,100,-122
823296,2026-05-25,2026-05-25T22:40:00+00:00,Philadelphia Phillies,PHI,San Diego Padres,SD,3,0,Petco Park,R,Final,sportsinteraction,moneyline,105,-125,-102,-118
823296,2026-05-25,2026-05-25T22:40:00+00:00,Philadelphia Phillies,PHI,San Diego Padres,SD,3,0,Petco Park,R,Final,stake,moneyline,108,-132,-103,-118
823296,2026-05-25,2026-05-25T22:40:00+00:00,Philadelphia Phillies,PHI,San Diego Padres,SD,3,0,Petco Park,R,Final,tonybet,moneyline,106,-135,-111,-118
823380,2026-05-25,2026-05-25T17:35:00+00:00,Chicago Cubs,CHC,Pittsburgh Pirates,PIT,1,2,PNC Park,R,Final,bet365,moneyline,-110,-110,105,-125
823380,2026-05-25,2026-05-25T17:35:00+00:00,Chicago Cubs,CHC,Pittsburgh Pirates,PIT,1,2,PNC Park,R,Final,bet99,moneyline,-105,-115,105,-125
823380,2026-05-25,2026-05-25T17:35:00+00:00,Chicago Cubs,CHC,Pittsburgh Pirates,PIT,1,2,PNC Park,R,Final,betway,moneyline,-105,-115,-110,-115
823380,2026-05-25,2026-05-25T17:35:00+00:00,Chicago Cubs,CHC,Pittsburgh Pirates,PIT,1,2,PNC Park,R,Final,coolbet,moneyline,102,-125,102,-125
823380,2026-05-25,2026-05-25T17:35:00+00:00,Chicago Cubs,CHC,Pittsburgh Pirates,PIT,1,2,PNC Park,R,Final,sportsinteraction,moneyline,-105,-115,105,-130
823380,2026-05-25,2026-05-25T17:35:00+00:00,Chicago Cubs,CHC,Pittsburgh Pirates,PIT,1,2,PNC Park,R,Final,stake,moneyline,-108,-114,103,-125
823380,2026-05-25,2026-05-25T17:35:00+00:00,Chicago Cubs,CHC,Pittsburgh Pirates,PIT,1,2,PNC Park,R,Final,tonybet,moneyline,-109,-116,-111,-118
823625,2026-05-25,2026-05-25T20:10:00+00:00,Cincinnati Reds,CIN,New York Mets,NYM,7,2,Citi Field,R,Final,bet365,moneyline,-160,135,-130,110
823625,2026-05-25,2026-05-25T20:10:00+00:00,Cincinnati Reds,CIN,New York Mets,NYM,7,2,Citi Field,R,Final,bet99,moneyline,-160,140,-135,115
823625,2026-05-25,2026-05-25T20:10:00+00:00,Cincinnati Reds,CIN,New York Mets,NYM,7,2,Citi Field,R,Final,betway,moneyline,-166,140,-135,105
823625,2026-05-25,2026-05-25T20:10:00+00:00,Cincinnati Reds,CIN,New York Mets,NYM,7,2,Citi Field,R,Final,coolbet,moneyline,-164,133,-137,112
823625,2026-05-25,2026-05-25T20:10:00+00:00,Cincinnati Reds,CIN,New York Mets,NYM,7,2,Citi Field,R,Final,sportsinteraction,moneyline,-160,135,-135,110
823625,2026-05-25,2026-05-25T20:10:00+00:00,Cincinnati Reds,CIN,New York Mets,NYM,7,2,Citi Field,R,Final,stake,moneyline,-169,137,-137,112
823625,2026-05-25,2026-05-25T20:10:00+00:00,Cincinnati Reds,CIN,New York Mets,NYM,7,2,Citi Field,R,Final,tonybet,moneyline,-172,134,-133,105
823784,2026-05-25,2026-05-25T18:10:00+00:00,St. Louis Cardinals,STL,Milwaukee Brewers,MIL,1,5,American Family Field,R,Final,bet365,moneyline,-205,170,-245,200
823784,2026-05-25,2026-05-25T18:10:00+00:00,St. Louis Cardinals,STL,Milwaukee Brewers,MIL,1,5,American Family Field,R,Final,bet99,moneyline,-220,180,-225,185
823784,2026-05-25,2026-05-25T18:10:00+00:00,St. Louis Cardinals,STL,Milwaukee Brewers,MIL,1,5,American Family Field,R,Final,betway,moneyline,-210,175,-235,185
823784,2026-05-25,2026-05-25T18:10:00+00:00,St. Louis Cardinals,STL,Milwaukee Brewers,MIL,1,5,American Family Field,R,Final,coolbet,moneyline,-227,180,-233,185
823784,2026-05-25,2026-05-25T18:10:00+00:00,St. Louis Cardinals,STL,Milwaukee Brewers,MIL,1,5,American Family Field,R,Final,sportsinteraction,moneyline,-220,180,-235,190
823784,2026-05-25,2026-05-25T18:10:00+00:00,St. Louis Cardinals,STL,Milwaukee Brewers,MIL,1,5,American Family Field,R,Final,stake,moneyline,-217,175,-233,185
823784,2026-05-25,2026-05-25T18:10:00+00:00,St. Louis Cardinals,STL,Milwaukee Brewers,MIL,1,5,American Family Field,R,Final,tonybet,moneyline,-222,170,-238,185
823948,2026-05-25,2026-05-26T01:10:00+00:00,Colorado Rockies,COL,Los Angeles Dodgers,LAD,3,5,UNIQLO Field at Dodger Stadium,R,Final,bet365,moneyline,-280,230,-330,265
823948,2026-05-25,2026-05-26T01:10:00+00:00,Colorado Rockies,COL,Los Angeles Dodgers,LAD,3,5,UNIQLO Field at Dodger Stadium,R,Final,bet99,moneyline,-290,230,-310,255
823948,2026-05-25,2026-05-26T01:10:00+00:00,Colorado Rockies,COL,Los Angeles Dodgers,LAD,3,5,UNIQLO Field at Dodger Stadium,R,Final,betway,moneyline,-290,235,-330,240
823948,2026-05-25,2026-05-26T01:10:00+00:00,Colorado Rockies,COL,Los Angeles Dodgers,LAD,3,5,UNIQLO Field at Dodger Stadium,R,Final,coolbet,moneyline,-333,255,-345,265
823948,2026-05-25,2026-05-26T01:10:00+00:00,Colorado Rockies,COL,Los Angeles Dodgers,LAD,3,5,UNIQLO Field at Dodger Stadium,R,Final,sportsinteraction,moneyline,-285,230,-325,260
823948,2026-05-25,2026-05-26T01:10:00+00:00,Colorado Rockies,COL,Los Angeles Dodgers,LAD,3,5,UNIQLO Field at Dodger Stadium,R,Final,stake,moneyline,-294,230,-333,255
823948,2026-05-25,2026-05-26T01:10:00+00:00,Colorado Rockies,COL,Los Angeles Dodgers,LAD,3,5,UNIQLO Field at Dodger Stadium,R,Final,tonybet,moneyline,-303,225,-313,235
824107,2026-05-25,2026-05-25T19:40:00+00:00,New York Yankees,NYY,Kansas City Royals,KC,4,3,Kauffman Stadium,R,Final,bet365,moneyline,120,-140,110,-130
824107,2026-05-25,2026-05-25T19:40:00+00:00,New York Yankees,NYY,Kansas City Royals,KC,4,3,Kauffman Stadium,R,Final,bet99,moneyline,130,-150,115,-135
824107,2026-05-25,2026-05-25T19:40:00+00:00,New York Yankees,NYY,Kansas City Royals,KC,4,3,Kauffman Stadium,R,Final,betway,moneyline,126,-148,100,-125
824107,2026-05-25,2026-05-25T19:40:00+00:00,New York Yankees,NYY,Kansas City Royals,KC,4,3,Kauffman Stadium,R,Final,coolbet,moneyline,123,-152,108,-132
824107,2026-05-25,2026-05-25T19:40:00+00:00,New York Yankees,NYY,Kansas City Royals,KC,4,3,Kauffman Stadium,R,Final,sportsinteraction,moneyline,118,-145,105,-130
824107,2026-05-25,2026-05-25T19:40:00+00:00,New York Yankees,NYY,Kansas City Royals,KC,4,3,Kauffman Stadium,R,Final,stake,moneyline,123,-152,111,-135
824107,2026-05-25,2026-05-25T19:40:00+00:00,New York Yankees,NYY,Kansas City Royals,KC,4,3,Kauffman Stadium,R,Final,tonybet,moneyline,120,-154,-101,-125
824437,2026-05-25,2026-05-25T22:10:00+00:00,Washington Nationals,WAS,Cleveland Guardians,CLE,10,2,Progressive Field,R,Final,bet365,moneyline,-180,150,-170,145
824437,2026-05-25,2026-05-25T22:10:00+00:00,Washington Nationals,WAS,Cleveland Guardians,CLE,10,2,Progressive Field,R,Final,bet99,moneyline,-175,150,-175,150
824437,2026-05-25,2026-05-25T22:10:00+00:00,Washington Nationals,WAS,Cleveland Guardians,CLE,10,2,Progressive Field,R,Final,betway,moneyline,-174,146,-160,125
824437,2026-05-25,2026-05-25T22:10:00+00:00,Washington Nationals,WAS,Cleveland Guardians,CLE,10,2,Progressive Field,R,Final,coolbet,moneyline,-182,147,-179,145
824437,2026-05-25,2026-05-25T22:10:00+00:00,Washington Nationals,WAS,Cleveland Guardians,CLE,10,2,Progressive Field,R,Final,sportsinteraction,moneyline,-185,150,-170,140
824437,2026-05-25,2026-05-25T22:10:00+00:00,Washington Nationals,WAS,Cleveland Guardians,CLE,10,2,Progressive Field,R,Final,stake,moneyline,-182,147,-179,144
824437,2026-05-25,2026-05-25T22:10:00+00:00,Washington Nationals,WAS,Cleveland Guardians,CLE,10,2,Progressive Field,R,Final,tonybet,moneyline,-185,144,-167,125
824598,2026-05-25,2026-05-25T18:10:00+00:00,Minnesota Twins,MIN,Chicago White Sox,CHW,1,3,Rate Field,R,Final,bet365,moneyline,-105,-115,-110,-110
824598,2026-05-25,2026-05-25T18:10:00+00:00,Minnesota Twins,MIN,Chicago White Sox,CHW,1,3,Rate Field,R,Final,bet99,moneyline,-105,-115,-110,-110
824598,2026-05-25,2026-05-25T18:10:00+00:00,Minnesota Twins,MIN,Chicago White Sox,CHW,1,3,Rate Field,R,Final,betway,moneyline,-110,-110,-110,-115
824598,2026-05-25,2026-05-25T18:10:00+00:00,Minnesota Twins,MIN,Chicago White Sox,CHW,1,3,Rate Field,R,Final,coolbet,moneyline,-109,-112,-110,-110
824598,2026-05-25,2026-05-25T18:10:00+00:00,Minnesota Twins,MIN,Chicago White Sox,CHW,1,3,Rate Field,R,Final,sportsinteraction,moneyline,-105,-115,-110,-110
